facility_id,measure_name,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date
380004,READM-30-HF-HRRP,0.8874,16.8031,18.9352,763.0,120.0,2020-07-01,2023-06-30
380004,READM-30-COPD-HRRP,0.9391,16.4258,17.4916,96.0,12.0,2020-07-01,2023-06-30
380004,READM-30-CABG-HRRP,0.9392,8.9372,9.5155,168.0,13.0,2020-07-01,2023-06-30
380004,READM-30-AMI-HRRP,0.881,10.7829,12.2395,407.0,38.0,2020-07-01,2023-06-30
380005,READM-30-PN-HRRP,0.9995,13.0066,13.0131,,,2020-07-01,2023-06-30
380005,READM-30-HF-HRRP,0.9816,17.0602,17.3801,,,2020-07-01,2023-06-30
380007,READM-30-PN-HRRP,1.0065,16.7488,16.6401,69.0,12.0,2020-07-01,2023-06-30
380007,READM-30-HF-HRRP,0.9615,19.6113,20.3974,162.0,29.0,2020-07-01,2023-06-30
380007,READM-30-COPD-HRRP,0.9768,17.3742,17.7861,,,2020-07-01,2023-06-30
380007,READM-30-CABG-HRRP,0.9161,9.4986,10.3684,,,2020-07-01,2023-06-30
380007,READM-30-AMI-HRRP,0.9446,12.6711,13.4136,116.0,12.0,2020-07-01,2023-06-30
380009,READM-30-PN-HRRP,1.0619,17.6696,16.6395,107.0,23.0,2020-07-01,2023-06-30
380009,READM-30-HIP-KNEE-HRRP,0.8115,4.8254,5.9465,,,2020-07-01,2023-06-30
380009,READM-30-HF-HRRP,0.9304,19.217,20.6552,245.0,42.0,2020-07-01,2023-06-30
380009,READM-30-CABG-HRRP,1.004,10.6737,10.6317,,,2020-07-01,2023-06-30
380009,READM-30-AMI-HRRP,0.9212,12.1073,13.1431,156.0,15.0,2020-07-01,2023-06-30
380014,READM-30-PN-HRRP,1.0204,14.2596,13.9742,138.0,21.0,2020-07-01,2023-06-30
380014,READM-30-HIP-KNEE-HRRP,0.9773,4.086,4.1811,,,2020-07-01,2023-06-30
380014,READM-30-HF-HRRP,0.9146,16.8915,18.4695,285.0,42.0,2020-07-01,2023-06-30
380014,READM-30-COPD-HRRP,0.9283,15.1002,16.2673,,,2020-07-01,2023-06-30
380014,READM-30-CABG-HRRP,1.0038,9.3318,9.2968,,,2020-07-01,2023-06-30
380014,READM-30-AMI-HRRP,0.9171,10.231,11.1556,205.0,17.0,2020-07-01,2023-06-30
380017,READM-30-PN-HRRP,0.9646,16.2788,16.8754,101.0,14.0,2020-07-01,2023-06-30
380017,READM-30-HIP-KNEE-HRRP,0.8988,4.2719,4.7529,,,2020-07-01,2023-06-30
380017,READM-30-HF-HRRP,1.0108,20.2076,19.9924,214.0,44.0,2020-07-01,2023-06-30
380017,READM-30-COPD-HRRP,0.9767,19.8095,20.2823,63.0,11.0,2020-07-01,2023-06-30
380017,READM-30-AMI-HRRP,0.9634,11.8393,12.2887,116.0,12.0,2020-07-01,2023-06-30
380018,READM-30-PN-HRRP,0.8547,13.1169,15.3469,239.0,21.0,2020-07-01,2023-06-30
380018,READM-30-HIP-KNEE-HRRP,1.1487,7.5472,6.5702,,,2020-07-01,2023-06-30
380018,READM-30-HF-HRRP,0.7756,14.2017,18.3113,374.0,36.0,2020-07-01,2023-06-30
380018,READM-30-COPD-HRRP,0.9986,20.1507,20.1793,60.0,12.0,2020-07-01,2023-06-30
380018,READM-30-CABG-HRRP,0.8601,8.7528,10.1761,250.0,17.0,2020-07-01,2023-06-30
380018,READM-30-AMI-HRRP,0.8701,9.4949,10.9121,362.0,28.0,2020-07-01,2023-06-30
380020,READM-30-PN-HRRP,0.9717,14.171,14.5836,98.0,12.0,2020-07-01,2023-06-30
380020,READM-30-HIP-KNEE-HRRP,0.8965,4.4348,4.9468,,,2020-07-01,2023-06-30
380020,READM-30-HF-HRRP,0.9863,16.6243,16.8555,156.0,25.0,2020-07-01,2023-06-30
380020,READM-30-COPD-HRRP,0.985,14.3249,14.5428,,,2020-07-01,2023-06-30
380020,READM-30-CABG-HRRP,0.9204,7.8185,8.4948,,,2020-07-01,2023-06-30
380020,READM-30-AMI-HRRP,0.9869,10.4967,10.6363,,,2020-07-01,2023-06-30
380021,READM-30-PN-HRRP,1.0089,15.4048,15.2682,87.0,14.0,2020-07-01,2023-06-30
380021,READM-30-HF-HRRP,0.9575,17.7396,18.5264,124.0,19.0,2020-07-01,2023-06-30
380021,READM-30-COPD-HRRP,1.018,15.7861,15.5073,,,2020-07-01,2023-06-30
380021,READM-30-AMI-HRRP,0.9511,12.9603,13.6259,,,2020-07-01,2023-06-30
380022,READM-30-PN-HRRP,0.9233,12.9126,13.9846,,,2020-07-01,2023-06-30
380022,READM-30-HIP-KNEE-HRRP,0.9885,4.9983,5.0564,,,2020-07-01,2023-06-30
380022,READM-30-HF-HRRP,0.9523,17.7817,18.6728,,,2020-07-01,2023-06-30
380022,READM-30-COPD-HRRP,0.9737,16.467,16.9126,,,2020-07-01,2023-06-30
380025,READM-30-PN-HRRP,0.9809,15.894,16.2029,90.0,13.0,2020-07-01,2023-06-30
380025,READM-30-HF-HRRP,0.9762,18.8733,19.3329,205.0,37.0,2020-07-01,2023-06-30
380025,READM-30-COPD-HRRP,0.9831,17.0676,17.3603,,,2020-07-01,2023-06-30
380027,READM-30-PN-HRRP,0.8408,13.2358,15.7418,207.0,16.0,2020-07-01,2023-06-30
380027,READM-30-HF-HRRP,0.8485,15.8873,18.7233,297.0,36.0,2020-07-01,2023-06-30
380027,READM-30-COPD-HRRP,0.9045,14.5071,16.0388,,,2020-07-01,2023-06-30
380027,READM-30-AMI-HRRP,0.9211,11.3717,12.3463,148.0,13.0,2020-07-01,2023-06-30
380033,READM-30-PN-HRRP,0.9417,11.1173,11.8059,,,2020-07-01,2023-06-30
380033,READM-30-HF-HRRP,0.9773,16.2591,16.6368,,,2020-07-01,2023-06-30
380037,READM-30-PN-HRRP,0.9829,16.6941,16.984,73.0,11.0,2020-07-01,2023-06-30
380037,READM-30-HF-HRRP,0.9434,17.2126,18.2452,122.0,17.0,2020-07-01,2023-06-30
380037,READM-30-COPD-HRRP,0.9607,15.6155,16.2536,,,2020-07-01,2023-06-30
380038,READM-30-PN-HRRP,0.9572,14.036,14.6639,106.0,12.0,2020-07-01,2023-06-30
380038,READM-30-HIP-KNEE-HRRP,1.0981,4.5195,4.1159,,,2020-07-01,2023-06-30
380038,READM-30-HF-HRRP,0.9401,16.8507,17.9235,126.0,17.0,2020-07-01,2023-06-30
380047,READM-30-PN-HRRP,0.9464,13.965,14.7554,384.0,50.0,2020-07-01,2023-06-30
380047,READM-30-HIP-KNEE-HRRP,1.0298,5.0391,4.8932,,,2020-07-01,2023-06-30
380047,READM-30-HF-HRRP,0.8311,15.1972,18.2845,576.0,75.0,2020-07-01,2023-06-30
380047,READM-30-COPD-HRRP,0.9236,15.3429,16.6122,122.0,14.0,2020-07-01,2023-06-30
380047,READM-30-CABG-HRRP,0.9072,8.3508,9.2048,,,2020-07-01,2023-06-30
380047,READM-30-AMI-HRRP,0.9027,10.2594,11.3648,387.0,35.0,2020-07-01,2023-06-30
380050,READM-30-PN-HRRP,0.8872,13.589,15.3169,205.0,20.0,2020-07-01,2023-06-30
380050,READM-30-HIP-KNEE-HRRP,0.8861,4.2528,4.7993,,,2020-07-01,2023-06-30
380050,READM-30-HF-HRRP,1.0165,20.0189,19.6935,239.0,49.0,2020-07-01,2023-06-30
380050,READM-30-COPD-HRRP,0.8998,14.6952,16.331,,,2020-07-01,2023-06-30
380050,READM-30-AMI-HRRP,1.0775,13.5418,12.5675,70.0,13.0,2020-07-01,2023-06-30
380051,READM-30-PN-HRRP,0.9878,15.7872,15.9828,474.0,74.0,2020-07-01,2023-06-30
380051,READM-30-HIP-KNEE-HRRP,0.8599,3.8969,4.532,,,2020-07-01,2023-06-30
380051,READM-30-HF-HRRP,0.9805,19.5111,19.8987,535.0,103.0,2020-07-01,2023-06-30
380051,READM-30-COPD-HRRP,0.928,19.1012,20.5826,166.0,27.0,2020-07-01,2023-06-30
380051,READM-30-CABG-HRRP,0.9545,9.0189,9.4486,,,2020-07-01,2023-06-30
380051,READM-30-AMI-HRRP,0.8736,10.5447,12.0703,230.0,18.0,2020-07-01,2023-06-30
380052,READM-30-PN-HRRP,1.0227,13.8859,13.5783,,,2020-07-01,2023-06-30
380052,READM-30-HF-HRRP,1.0281,18.4983,17.992,60.0,13.0,2020-07-01,2023-06-30
380052,READM-30-COPD-HRRP,0.9858,17.2432,17.4914,,,2020-07-01,2023-06-30
380056,READM-30-PN-HRRP,0.9927,13.3838,13.4827,,,2020-07-01,2023-06-30
380056,READM-30-HIP-KNEE-HRRP,0.9233,3.3379,3.6153,,,2020-07-01,2023-06-30
380060,READM-30-PN-HRRP,1.0119,16.5699,16.3749,140.0,24.0,2020-07-01,2023-06-30
380060,READM-30-HF-HRRP,0.9622,18.7783,19.5162,238.0,42.0,2020-07-01,2023-06-30
380060,READM-30-COPD-HRRP,1.0396,19.3671,18.6302,,,2020-07-01,2023-06-30
380060,READM-30-CABG-HRRP,0.9675,8.8162,9.1125,,,2020-07-01,2023-06-30
380060,READM-30-AMI-HRRP,0.9148,12.4193,13.5752,147.0,14.0,2020-07-01,2023-06-30
380061,READM-30-PN-HRRP,1.0218,16.5846,16.2309,148.0,26.0,2020-07-01,2023-06-30
380061,READM-30-HIP-KNEE-HRRP,1.1947,5.6987,4.7699,,,2020-07-01,2023-06-30
380061,READM-30-HF-HRRP,0.8575,17.1877,20.0429,382.0,55.0,2020-07-01,2023-06-30
380061,READM-30-COPD-HRRP,0.9646,17.045,17.6709,,,2020-07-01,2023-06-30
380061,READM-30-AMI-HRRP,0.8948,10.8744,12.1535,167.0,13.0,2020-07-01,2023-06-30
380071,READM-30-PN-HRRP,0.9405,13.9098,14.7901,,,2020-07-01,2023-06-30
380071,READM-30-HF-HRRP,1.0396,18.2738,17.5778,155.0,31.0,2020-07-01,2023-06-30
380071,READM-30-COPD-HRRP,1.083,19.0324,17.574,48.0,14.0,2020-07-01,2023-06-30
380071,READM-30-AMI-HRRP,0.9907,12.7697,12.8903,,,2020-07-01,2023-06-30
380075,READM-30-PN-HRRP,1.0142,14.7127,14.5069,150.0,23.0,2020-07-01,2023-06-30
380075,READM-30-HIP-KNEE-HRRP,0.973,5.5888,5.7441,,,2020-07-01,2023-06-30
380075,READM-30-HF-HRRP,1.0185,18.6861,18.3459,234.0,45.0,2020-07-01,2023-06-30
380075,READM-30-COPD-HRRP,0.9622,16.6508,17.3053,,,2020-07-01,2023-06-30
380075,READM-30-AMI-HRRP,0.9699,11.4557,11.8118,,,2020-07-01,2023-06-30
380082,READM-30-PN-HRRP,0.9939,13.2015,13.2823,,,2020-07-01,2023-06-30
380082,READM-30-HF-HRRP,0.9456,16.4852,17.4342,114.0,15.0,2020-07-01,2023-06-30
380089,READM-30-PN-HRRP,1.0427,14.9514,14.3389,142.0,24.0,2020-07-01,2023-06-30
380089,READM-30-HIP-KNEE-HRRP,1.1307,6.3875,5.6491,,,2020-07-01,2023-06-30
380089,READM-30-HF-HRRP,1.0279,17.9431,17.4564,218.0,41.0,2020-07-01,2023-06-30
380089,READM-30-COPD-HRRP,1.0369,15.629,15.0732,,,2020-07-01,2023-06-30
380089,READM-30-AMI-HRRP,0.9473,12.1249,12.7995,,,2020-07-01,2023-06-30
380090,READM-30-PN-HRRP,0.8693,14.5993,16.7947,256.0,28.0,2020-07-01,2023-06-30
380090,READM-30-HIP-KNEE-HRRP,0.9318,4.5749,4.9097,,,2020-07-01,2023-06-30
380090,READM-30-HF-HRRP,1.0288,20.4618,19.8884,386.0,81.0,2020-07-01,2023-06-30
380090,READM-30-COPD-HRRP,1.0409,19.3073,18.549,127.0,27.0,2020-07-01,2023-06-30
380090,READM-30-AMI-HRRP,1.0019,13.7656,13.7392,210.0,29.0,2020-07-01,2023-06-30
380091,READM-30-PN-HRRP,0.9948,16.7476,16.8358,,,2020-07-01,2023-06-30
380091,READM-30-HF-HRRP,1.0076,19.6491,19.5013,,,2020-07-01,2023-06-30
380091,READM-30-AMI-HRRP,0.9206,9.8907,10.7435,,,2020-07-01,2023-06-30
380102,READM-30-PN-HRRP,0.8744,13.6809,15.6464,357.0,40.0,2020-07-01,2023-06-30
380102,READM-30-HIP-KNEE-HRRP,0.9503,4.5589,4.7975,475.0,21.0,2020-07-01,2023-06-30
380102,READM-30-HF-HRRP,0.9339,17.8353,19.0968,649.0,111.0,2020-07-01,2023-06-30
380102,READM-30-COPD-HRRP,0.9289,17.9345,19.3077,126.0,18.0,2020-07-01,2023-06-30
380102,READM-30-CABG-HRRP,1.007,11.0279,10.9516,143.0,16.0,2020-07-01,2023-06-30
380102,READM-30-AMI-HRRP,0.9449,12.0654,12.7689,362.0,41.0,2020-07-01,2023-06-30
380103,READM-30-HF-HRRP,0.9783,19.8891,20.3296,,,2020-07-01,2023-06-30
390001,READM-30-PN-HRRP,1.0086,16.3985,16.259,527.0,87.0,2020-07-01,2023-06-30
390001,READM-30-HIP-KNEE-HRRP,0.9843,5.1022,5.1834,,,2020-07-01,2023-06-30
390001,READM-30-HF-HRRP,0.9048,18.0799,19.9814,553.0,93.0,2020-07-01,2023-06-30
390001,READM-30-COPD-HRRP,0.9189,18.1141,19.7128,156.0,23.0,2020-07-01,2023-06-30
390001,READM-30-CABG-HRRP,0.9903,9.8493,9.9461,,,2020-07-01,2023-06-30
390001,READM-30-AMI-HRRP,1.0208,13.2594,12.9888,151.0,21.0,2020-07-01,2023-06-30
390002,READM-30-PN-HRRP,0.9853,17.1722,17.4275,70.0,11.0,2020-07-01,2023-06-30
390002,READM-30-HF-HRRP,1.0016,21.3831,21.3495,93.0,20.0,2020-07-01,2023-06-30
390002,READM-30-COPD-HRRP,1.0011,20.3253,20.302,,,2020-07-01,2023-06-30
390003,READM-30-PN-HRRP,0.9448,13.88,14.6905,,,2020-07-01,2023-06-30
390003,READM-30-HF-HRRP,1.006,17.7317,17.6252,71.0,13.0,2020-07-01,2023-06-30
390003,READM-30-COPD-HRRP,0.9949,16.5675,16.6516,,,2020-07-01,2023-06-30
390004,READM-30-PN-HRRP,1.0263,16.4766,16.0552,311.0,53.0,2020-07-01,2023-06-30
390004,READM-30-HF-HRRP,1.046,20.2637,19.3726,389.0,82.0,2020-07-01,2023-06-30
390004,READM-30-COPD-HRRP,0.9468,17.5043,18.4871,82.0,11.0,2020-07-01,2023-06-30
390004,READM-30-CABG-HRRP,1.0449,10.6944,10.2351,,,2020-07-01,2023-06-30
390004,READM-30-AMI-HRRP,1.115,14.5379,13.0383,129.0,24.0,2020-07-01,2023-06-30
390006,READM-30-PN-HRRP,1.0963,18.5055,16.8803,463.0,92.0,2020-07-01,2023-06-30
390006,READM-30-HIP-KNEE-HRRP,0.914,5.202,5.6918,,,2020-07-01,2023-06-30
390006,READM-30-HF-HRRP,0.985,19.7467,20.0484,684.0,134.0,2020-07-01,2023-06-30
390006,READM-30-COPD-HRRP,0.9685,20.5032,21.1699,171.0,33.0,2020-07-01,2023-06-30
390006,READM-30-CABG-HRRP,1.0508,10.5066,9.9992,156.0,18.0,2020-07-01,2023-06-30
390006,READM-30-AMI-HRRP,1.0227,13.5239,13.2242,347.0,48.0,2020-07-01,2023-06-30
390009,READM-30-PN-HRRP,0.9363,15.1384,16.169,267.0,36.0,2020-07-01,2023-06-30
390009,READM-30-HIP-KNEE-HRRP,1.0723,5.267,4.9119,,,2020-07-01,2023-06-30
390009,READM-30-HF-HRRP,1.0229,20.3564,19.9007,503.0,104.0,2020-07-01,2023-06-30
390009,READM-30-COPD-HRRP,1.015,18.3699,18.0984,93.0,18.0,2020-07-01,2023-06-30
390009,READM-30-CABG-HRRP,0.9113,8.9804,9.854,,,2020-07-01,2023-06-30
390009,READM-30-AMI-HRRP,0.9317,11.0381,11.8478,211.0,20.0,2020-07-01,2023-06-30
390012,READM-30-PN-HRRP,0.9985,14.6437,14.6655,267.0,39.0,2020-07-01,2023-06-30
390012,READM-30-HIP-KNEE-HRRP,1.0856,4.4807,4.1275,,,2020-07-01,2023-06-30
390012,READM-30-HF-HRRP,1.0661,19.6419,18.4233,410.0,85.0,2020-07-01,2023-06-30
390012,READM-30-COPD-HRRP,1.0785,18.5022,17.1548,110.0,25.0,2020-07-01,2023-06-30
390012,READM-30-AMI-HRRP,0.9816,12.854,13.0948,,,2020-07-01,2023-06-30
390013,READM-30-PN-HRRP,0.9197,13.1611,14.3102,216.0,23.0,2020-07-01,2023-06-30
390013,READM-30-HIP-KNEE-HRRP,0.9359,3.9178,4.1863,,,2020-07-01,2023-06-30
390013,READM-30-HF-HRRP,0.9012,15.7858,17.5165,241.0,31.0,2020-07-01,2023-06-30
390013,READM-30-COPD-HRRP,1.0234,18.2281,17.8114,91.0,18.0,2020-07-01,2023-06-30
390013,READM-30-AMI-HRRP,1.0096,11.6774,11.5664,99.0,12.0,2020-07-01,2023-06-30
390016,READM-30-PN-HRRP,1.0791,20.3798,18.8862,155.0,37.0,2020-07-01,2023-06-30
390016,READM-30-HIP-KNEE-HRRP,1.0195,5.1851,5.0861,,,2020-07-01,2023-06-30
390016,READM-30-HF-HRRP,0.9577,21.0694,21.9991,219.0,43.0,2020-07-01,2023-06-30
390016,READM-30-COPD-HRRP,1.009,17.8181,17.6587,,,2020-07-01,2023-06-30
390016,READM-30-AMI-HRRP,0.8906,13.5126,15.172,,,2020-07-01,2023-06-30
390026,READM-30-PN-HRRP,1.0046,17.4352,17.3548,262.0,46.0,2020-07-01,2023-06-30
390026,READM-30-HIP-KNEE-HRRP,1.1916,6.0891,5.1098,,,2020-07-01,2023-06-30
390026,READM-30-HF-HRRP,0.8963,18.327,20.4464,364.0,59.0,2020-07-01,2023-06-30
390026,READM-30-COPD-HRRP,1.0012,18.8891,18.8655,79.0,15.0,2020-07-01,2023-06-30
390027,READM-30-PN-HRRP,1.0098,17.1013,16.9359,230.0,40.0,2020-07-01,2023-06-30
390027,READM-30-HIP-KNEE-HRRP,0.853,3.9265,4.603,,,2020-07-01,2023-06-30
390027,READM-30-HF-HRRP,1.0569,22.5382,21.3241,763.0,176.0,2020-07-01,2023-06-30
390027,READM-30-COPD-HRRP,1.1474,20.3506,17.737,439.0,98.0,2020-07-01,2023-06-30
390027,READM-30-CABG-HRRP,0.9153,10.8874,11.8951,,,2020-07-01,2023-06-30
390027,READM-30-AMI-HRRP,0.9596,13.5057,14.0744,148.0,18.0,2020-07-01,2023-06-30
390028,READM-30-PN-HRRP,0.9663,17.6308,18.2458,110.0,17.0,2020-07-01,2023-06-30
390028,READM-30-HF-HRRP,0.9604,20.4847,21.3283,146.0,27.0,2020-07-01,2023-06-30
390028,READM-30-COPD-HRRP,1.0039,22.1504,22.0654,,,2020-07-01,2023-06-30
390028,READM-30-AMI-HRRP,0.9863,12.5505,12.7245,,,2020-07-01,2023-06-30
390030,READM-30-PN-HRRP,0.9403,15.1575,16.1198,179.0,23.0,2020-07-01,2023-06-30
390030,READM-30-HIP-KNEE-HRRP,1.077,4.7764,4.4348,,,2020-07-01,2023-06-30
390030,READM-30-HF-HRRP,1.0205,20.2315,19.8253,245.0,51.0,2020-07-01,2023-06-30
390030,READM-30-COPD-HRRP,0.9917,18.0411,18.1927,86.0,15.0,2020-07-01,2023-06-30
390032,READM-30-PN-HRRP,1.0041,15.5733,15.5104,101.0,16.0,2020-07-01,2023-06-30
390032,READM-30-HF-HRRP,0.998,18.6767,18.7133,156.0,29.0,2020-07-01,2023-06-30
390032,READM-30-COPD-HRRP,0.9951,16.5206,16.6021,,,2020-07-01,2023-06-30
390035,READM-30-PN-HRRP,1.0571,16.687,15.7853,169.0,32.0,2020-07-01,2023-06-30
390035,READM-30-HF-HRRP,0.9897,19.1948,19.394,233.0,44.0,2020-07-01,2023-06-30
390035,READM-30-COPD-HRRP,1.0387,16.8224,16.1952,,,2020-07-01,2023-06-30
390036,READM-30-PN-HRRP,0.8928,14.2944,16.0109,172.0,17.0,2020-07-01,2023-06-30
390036,READM-30-HIP-KNEE-HRRP,1.2451,5.2724,4.2346,,,2020-07-01,2023-06-30
390036,READM-30-HF-HRRP,1.0927,20.5032,18.7642,301.0,68.0,2020-07-01,2023-06-30
390036,READM-30-COPD-HRRP,0.9922,16.1781,16.3058,,,2020-07-01,2023-06-30
390036,READM-30-CABG-HRRP,0.9961,8.0044,8.0354,,,2020-07-01,2023-06-30
390036,READM-30-AMI-HRRP,1.0611,13.3647,12.595,121.0,19.0,2020-07-01,2023-06-30
390037,READM-30-PN-HRRP,0.9021,12.9514,14.3576,,,2020-07-01,2023-06-30
390037,READM-30-HIP-KNEE-HRRP,1.0915,3.8525,3.5296,257.0,11.0,2020-07-01,2023-06-30
390037,READM-30-HF-HRRP,0.9086,16.4476,18.1023,119.0,13.0,2020-07-01,2023-06-30
390037,READM-30-COPD-HRRP,0.9342,14.5808,15.6076,,,2020-07-01,2023-06-30
390039,READM-30-PN-HRRP,0.9683,14.4609,14.9339,,,2020-07-01,2023-06-30
390039,READM-30-HIP-KNEE-HRRP,1.0295,4.0872,3.9702,,,2020-07-01,2023-06-30
390039,READM-30-HF-HRRP,0.9528,18.08,18.976,,,2020-07-01,2023-06-30
390039,READM-30-AMI-HRRP,1.0669,13.8189,12.9529,,,2020-07-01,2023-06-30
390041,READM-30-PN-HRRP,1.0121,16.6781,16.4794,151.0,26.0,2020-07-01,2023-06-30
390041,READM-30-HF-HRRP,1.0954,21.4438,19.5769,156.0,40.0,2020-07-01,2023-06-30
390041,READM-30-COPD-HRRP,0.996,17.4268,17.4976,76.0,13.0,2020-07-01,2023-06-30
390041,READM-30-AMI-HRRP,1.0365,13.051,12.5914,71.0,11.0,2020-07-01,2023-06-30
390042,READM-30-PN-HRRP,0.9533,14.46,15.1677,188.0,24.0,2020-07-01,2023-06-30
390042,READM-30-HIP-KNEE-HRRP,0.8855,4.0645,4.59,,,2020-07-01,2023-06-30
390042,READM-30-HF-HRRP,1.0602,18.0193,16.9967,222.0,44.0,2020-07-01,2023-06-30
390042,READM-30-COPD-HRRP,1.0228,17.0122,16.6335,,,2020-07-01,2023-06-30
390042,READM-30-CABG-HRRP,1.0298,10.5157,10.2119,,,2020-07-01,2023-06-30
390042,READM-30-AMI-HRRP,1.0489,12.1995,11.6308,80.0,12.0,2020-07-01,2023-06-30
390044,READM-30-PN-HRRP,1.0754,17.8516,16.6006,846.0,156.0,2020-07-01,2023-06-30
390044,READM-30-HIP-KNEE-HRRP,0.6579,3.6703,5.5786,,,2020-07-01,2023-06-30
390044,READM-30-HF-HRRP,0.9593,19.1787,19.9914,1350.0,256.0,2020-07-01,2023-06-30
390044,READM-30-COPD-HRRP,1.1705,23.3465,19.9464,260.0,71.0,2020-07-01,2023-06-30
390044,READM-30-CABG-HRRP,1.1713,13.1913,11.262,119.0,21.0,2020-07-01,2023-06-30
390044,READM-30-AMI-HRRP,0.9353,12.0163,12.8481,276.0,30.0,2020-07-01,2023-06-30
390045,READM-30-PN-HRRP,1.0326,18.1937,17.6197,334.0,63.0,2020-07-01,2023-06-30
390045,READM-30-HIP-KNEE-HRRP,0.8052,3.9651,4.9246,,,2020-07-01,2023-06-30
390045,READM-30-HF-HRRP,1.0553,20.9882,19.8878,382.0,84.0,2020-07-01,2023-06-30
390045,READM-30-COPD-HRRP,1.0284,19.724,19.1787,128.0,27.0,2020-07-01,2023-06-30
390045,READM-30-CABG-HRRP,0.9374,10.4572,11.1561,,,2020-07-01,2023-06-30
390045,READM-30-AMI-HRRP,1.0373,12.569,12.117,233.0,31.0,2020-07-01,2023-06-30
390046,READM-30-PN-HRRP,0.8653,13.8876,16.0499,595.0,73.0,2020-07-01,2023-06-30
390046,READM-30-HF-HRRP,0.8498,16.4092,19.3098,1092.0,168.0,2020-07-01,2023-06-30
390046,READM-30-COPD-HRRP,1.0106,18.6161,18.4207,206.0,39.0,2020-07-01,2023-06-30
390046,READM-30-CABG-HRRP,0.9988,9.8554,9.8669,112.0,11.0,2020-07-01,2023-06-30
390046,READM-30-AMI-HRRP,1.0837,14.25,13.1498,373.0,57.0,2020-07-01,2023-06-30
390048,READM-30-PN-HRRP,0.9868,15.7121,15.9224,203.0,31.0,2020-07-01,2023-06-30
390048,READM-30-HF-HRRP,0.9706,18.1261,18.6759,232.0,40.0,2020-07-01,2023-06-30
390048,READM-30-COPD-HRRP,0.9542,19.9645,20.9224,80.0,13.0,2020-07-01,2023-06-30
390049,READM-30-PN-HRRP,1.0015,16.8496,16.8249,492.0,83.0,2020-07-01,2023-06-30
390049,READM-30-HIP-KNEE-HRRP,0.7341,3.8661,5.2667,,,2020-07-01,2023-06-30
390049,READM-30-HF-HRRP,1.0221,19.3266,18.9081,1177.0,229.0,2020-07-01,2023-06-30
390049,READM-30-COPD-HRRP,0.9801,17.164,17.5123,211.0,35.0,2020-07-01,2023-06-30
390049,READM-30-CABG-HRRP,1.0696,10.6673,9.9729,195.0,23.0,2020-07-01,2023-06-30
390049,READM-30-AMI-HRRP,1.0425,12.0823,11.59,315.0,40.0,2020-07-01,2023-06-30
390050,READM-30-PN-HRRP,0.9334,16.8704,18.0751,147.0,20.0,2020-07-01,2023-06-30
390050,READM-30-HIP-KNEE-HRRP,1.1799,7.8404,6.645,,,2020-07-01,2023-06-30
390050,READM-30-HF-HRRP,1.1341,23.9261,21.0975,392.0,103.0,2020-07-01,2023-06-30
390050,READM-30-COPD-HRRP,1.1132,20.5571,18.4663,50.0,17.0,2020-07-01,2023-06-30
390050,READM-30-CABG-HRRP,0.9617,9.6858,10.0711,137.0,12.0,2020-07-01,2023-06-30
390050,READM-30-AMI-HRRP,0.9752,14.5395,14.9094,201.0,28.0,2020-07-01,2023-06-30
390056,READM-30-PN-HRRP,1.0547,14.234,13.4959,60.0,12.0,2020-07-01,2023-06-30
390056,READM-30-HIP-KNEE-HRRP,0.9705,4.9332,5.0831,,,2020-07-01,2023-06-30
390056,READM-30-HF-HRRP,0.9414,16.6021,17.6347,109.0,14.0,2020-07-01,2023-06-30
390056,READM-30-COPD-HRRP,0.9537,15.6951,16.4571,,,2020-07-01,2023-06-30
390056,READM-30-AMI-HRRP,1.0108,10.3275,10.2172,,,2020-07-01,2023-06-30
390057,READM-30-PN-HRRP,0.9961,16.172,16.2355,317.0,51.0,2020-07-01,2023-06-30
390057,READM-30-HIP-KNEE-HRRP,1.0744,5.5991,5.2114,,,2020-07-01,2023-06-30
390057,READM-30-HF-HRRP,0.9816,18.0006,18.3372,246.0,43.0,2020-07-01,2023-06-30
390057,READM-30-COPD-HRRP,0.978,16.6686,17.0432,86.0,13.0,2020-07-01,2023-06-30
390057,READM-30-AMI-HRRP,1.0103,11.5735,11.4553,,,2020-07-01,2023-06-30
390058,READM-30-PN-HRRP,0.9626,15.5862,16.1923,177.0,25.0,2020-07-01,2023-06-30
390058,READM-30-HIP-KNEE-HRRP,0.8821,3.9734,4.5043,,,2020-07-01,2023-06-30
390058,READM-30-HF-HRRP,0.9808,18.8445,19.2127,246.0,45.0,2020-07-01,2023-06-30
390058,READM-30-COPD-HRRP,1.0056,18.211,18.1094,75.0,14.0,2020-07-01,2023-06-30
390062,READM-30-PN-HRRP,0.9456,13.0534,13.8049,,,2020-07-01,2023-06-30
390062,READM-30-HF-HRRP,0.9653,16.7613,17.3639,,,2020-07-01,2023-06-30
390062,READM-30-AMI-HRRP,0.9416,11.3255,12.0278,,,2020-07-01,2023-06-30
390063,READM-30-PN-HRRP,0.9715,16.7268,17.2166,239.0,38.0,2020-07-01,2023-06-30
390063,READM-30-HIP-KNEE-HRRP,0.9457,4.0667,4.3004,288.0,11.0,2020-07-01,2023-06-30
390063,READM-30-HF-HRRP,1.1169,21.7053,19.4334,627.0,144.0,2020-07-01,2023-06-30
